query,value,keyword,ranking,geo,query_timestamp,query_date,t,rank_t,rank_t-1,rank_absolute_change,rank_absoulte_change_ranking,rank_pct_t,rank_pct_t-1,rank_pct_change,new_entry_t,dropout_t+1
renewed sustainable finance strategy,10,sustainable finance,top,global,2021-03-19 09:30:47.058797,2021-03-19,13,64.0,71.0,-7.0,62.0,0.810126582278481,0.8658536585365854,-0.05572707625810436,0,0
sustainable finance lab,9,sustainable finance,top,global,2021-03-19 09:30:47.058797,2021-03-19,13,65.0,59.0,6.0,12.0,0.8227848101265823,0.7564102564102564,0.06637455371632595,0,0
tcfd,8,sustainable finance,top,global,2021-03-19 09:30:47.058797,2021-03-19,13,66.0,65.0,1.0,34.0,0.8354430379746836,0.8333333333333334,0.002109704641350185,0,0
eu action plan on sustainable finance,8,sustainable finance,top,global,2021-03-19 09:30:47.058797,2021-03-19,13,67.0,59.0,8.0,6.0,0.8481012658227848,0.7564102564102564,0.09169100941252839,0,0
socially responsible investment,100,responsible investment,top,global,2021-03-19 09:30:47.074425,2021-03-19,13,4.0,4.0,0.0,44.0,0.05063291139240506,0.05128205128205128,-0.0006491398896462178,0,0
principles for responsible investment,53,responsible investment,top,global,2021-03-19 09:30:47.074425,2021-03-19,13,13.0,11.0,2.0,30.0,0.16455696202531644,0.14102564102564102,0.02353132099967542,0,0
responsible investing,34,responsible investment,top,global,2021-03-19 09:30:47.074425,2021-03-19,13,26.0,0.0,0.0,0.0,0.3291139240506329,0.0,0.0,1,0
social responsible investment,31,responsible investment,top,global,2021-03-19 09:30:47.074425,2021-03-19,13,30.0,30.0,0.0,45.0,0.379746835443038,0.38461538461538464,-0.004868549172346637,0,0
responsible investment policy,22,responsible investment,top,global,2021-03-19 09:30:47.074425,2021-03-19,13,40.0,48.0,-8.0,65.0,0.5063291139240507,0.6153846153846154,-0.10905550146056475,0,0
socially responsible investing,21,responsible investment,top,global,2021-03-19 09:30:47.074425,2021-03-19,13,42.0,54.0,-12.0,69.0,0.5316455696202531,0.6923076923076923,-0.16066212268743918,0,0
pri,19,responsible investment,top,global,2021-03-19 09:30:47.074425,2021-03-19,13,51.0,41.0,10.0,2.0,0.6455696202531646,0.5256410256410257,0.1199285946121389,0,0
responsible investment association,16,responsible investment,top,global,2021-03-19 09:30:47.074425,2021-03-19,13,53.0,51.0,2.0,31.0,0.6708860759493671,0.6538461538461539,0.017039922103213256,0,0
socially responsible investment fund,15,responsible investment,top,global,2021-03-19 09:30:47.074425,2021-03-19,13,54.0,64.0,-10.0,66.0,0.6835443037974683,0.8205128205128205,-0.13696851671535215,0,0
socially responsible investment funds,14,responsible investment,top,global,2021-03-19 09:30:47.074425,2021-03-19,13,56.0,45.0,11.0,1.0,0.7088607594936709,0.5769230769230769,0.13193768257059402,0,0
un principles for responsible investment,13,responsible investment,top,global,2021-03-19 09:30:47.074425,2021-03-19,13,58.0,63.0,-5.0,58.0,0.7341772151898734,0.8076923076923077,-0.07351509250243426,0,0
principles of responsible investment,12,responsible investment,top,global,2021-03-19 09:30:47.074425,2021-03-19,13,60.0,53.0,7.0,9.0,0.759493670886076,0.6794871794871795,0.08000649139889648,0,0
socially responsible investment companies,8,responsible investment,top,global,2021-03-19 09:30:47.074425,2021-03-19,13,68.0,74.0,-6.0,60.0,0.8607594936708861,0.9487179487179487,-0.08795845504706257,0,0
pri principles for responsible investment,8,responsible investment,top,global,2021-03-19 09:30:47.074425,2021-03-19,13,69.0,62.0,7.0,10.0,0.8734177215189873,0.7948717948717948,0.07854592664719251,0,0
responsible investment strategies,7,responsible investment,top,global,2021-03-19 09:30:47.074425,2021-03-19,13,70.0,66.0,4.0,20.0,0.8860759493670886,0.8461538461538461,0.03992210321324241,0,0
socially responsible investment definition,7,responsible investment,top,global,2021-03-19 09:30:47.074425,2021-03-19,13,71.0,75.0,-4.0,57.0,0.8987341772151899,0.9615384615384616,-0.06280428432327168,0,0
united nations principles for responsible investment,7,responsible investment,top,global,2021-03-19 09:30:47.074425,2021-03-19,13,72.0,71.0,1.0,35.0,0.9113924050632911,0.9102564102564102,0.001135994806880869,0,0
socially responsible investment firms,6,responsible investment,top,global,2021-03-19 09:30:47.074425,2021-03-19,13,75.0,73.0,2.0,32.0,0.9493670886075949,0.9358974358974359,0.013469652710158986,0,0
socially responsible investment portfolio,4,responsible investment,top,global,2021-03-19 09:30:47.074425,2021-03-19,13,76.0,78.0,-2.0,51.0,0.9620253164556962,1.0,-0.03797468354430378,0,0
responsible investment association australasia,4,responsible investment,top,global,2021-03-19 09:30:47.074425,2021-03-19,13,77.0,72.0,5.0,18.0,0.9746835443037974,0.9230769230769231,0.051606621226874316,0,0
socially responsible investment firm,3,responsible investment,top,global,2021-03-19 09:30:47.074425,2021-03-19,13,78.0,77.0,1.0,36.0,0.9873417721518988,0.9871794871794872,0.0001622849724115527,0,0
socially responsible investment advisors,3,responsible investment,top,global,2021-03-19 09:30:47.074425,2021-03-19,13,79.0,76.0,3.0,23.0,1.0,0.9743589743589743,0.02564102564102566,0,0
sustainable investment management,100,sustainable investment,top,global,2021-03-20 09:22:44.948974,2021-03-20,14,1.0,6.0,-5.0,63.0,0.012195121951219513,0.0759493670886076,-0.06375424513738809,0,0
sustainable responsible investment,94,sustainable investment,top,global,2021-03-20 09:22:44.948974,2021-03-20,14,5.0,5.0,0.0,39.0,0.06097560975609756,0.06329113924050633,-0.0023155294844087737,0,0
sustainable investment funds,86,sustainable investment,top,global,2021-03-20 09:22:44.948974,2021-03-20,14,6.0,1.0,5.0,23.0,0.07317073170731707,0.012658227848101266,0.060512503859215805,0,0
esg,80,sustainable investment,top,global,2021-03-20 09:22:44.948974,2021-03-20,14,7.0,7.0,0.0,40.0,0.08536585365853659,0.08860759493670886,-0.0032417412781722693,0,0
esg sustainable investment,78,sustainable investment,top,global,2021-03-20 09:22:44.948974,2021-03-20,14,9.0,9.0,0.0,41.0,0.10975609756097561,0.10975609756097561,0.0,0,0
sustainable and responsible investment,46,sustainable investment,top,global,2021-03-20 09:22:44.948974,2021-03-20,14,16.0,12.0,4.0,25.0,0.1951219512195122,0.1518987341772152,0.04322321704229701,0,0
sustainable development goals,42,sustainable investment,top,global,2021-03-20 09:22:44.948974,2021-03-20,14,18.0,14.0,4.0,26.0,0.21951219512195122,0.17721518987341772,0.0422970052485335,0,0
global sustainable investment alliance,38,sustainable investment,top,global,2021-03-20 09:22:44.948974,2021-03-20,14,22.0,22.0,0.0,42.0,0.2682926829268293,0.27848101265822783,-0.010188329731398549,0,0
global sustainable investment review,34,sustainable investment,top,global,2021-03-20 09:22:44.948974,2021-03-20,14,26.0,43.0,-17.0,79.0,0.3170731707317073,0.5443037974683544,-0.22723062673664712,0,0
sustainable investment definition,23,sustainable investment,top,global,2021-03-20 09:22:44.948974,2021-03-20,14,44.0,27.0,17.0,5.0,0.5365853658536586,0.34177215189873417,0.1948132139549244,0,0
sustainable europe investment plan,10,sustainable investment,top,global,2021-03-20 09:22:44.948974,2021-03-20,14,62.0,73.0,-11.0,76.0,0.7560975609756098,0.9240506329113924,-0.16795307193578268,0,0
best sustainable investment funds,8,sustainable investment,top,global,2021-03-20 09:22:44.948974,2021-03-20,14,66.0,60.0,6.0,19.0,0.8048780487804879,0.7228915662650602,0.08198648251542762,0,0
journal of sustainable finance and investment,8,sustainable investment,top,global,2021-03-20 09:22:44.948974,2021-03-20,14,67.0,69.0,-2.0,52.0,0.8170731707317073,0.8846153846153846,-0.06754221388367732,0,0
esg investing,100,ESG,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,2.0,2.0,0.0,43.0,0.024390243902439025,0.02531645569620253,-0.000926211793763506,0,0
esg fund,77,ESG,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,10.0,8.0,2.0,32.0,0.12195121951219512,0.10126582278481013,0.020685396727384994,0,0
esg msci,67,ESG,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,11.0,10.0,1.0,36.0,0.13414634146341464,0.12658227848101267,0.007564062982401976,0,0
msci,65,ESG,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,13.0,9.0,4.0,27.0,0.15853658536585366,0.11392405063291139,0.04461253473294227,0,0
esg funds,45,ESG,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,17.0,18.0,-1.0,49.0,0.2073170731707317,0.22784810126582278,-0.02053102809509108,0,0
what is esg,42,ESG,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,19.0,20.0,-1.0,50.0,0.23170731707317074,0.25316455696202533,-0.02145723988885459,0,0
esg etf,42,ESG,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,20.0,18.0,2.0,33.0,0.24390243902439024,0.23076923076923078,0.013133208255159456,0,0
esg index,40,ESG,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,21.0,24.0,-3.0,60.0,0.25609756097560976,0.3037974683544304,-0.04769990737882063,0,0
esg investment,38,ESG,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,23.0,23.0,0.0,44.0,0.2804878048780488,0.2911392405063291,-0.010651435628280304,0,0
esg meaning,35,ESG,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,25.0,19.0,6.0,20.0,0.3048780487804878,0.24050632911392406,0.06437171966656374,0,0
esg finance,34,ESG,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,27.0,29.0,-2.0,53.0,0.32926829268292684,0.3670886075949367,-0.03782031491200988,0,0
esg report,33,ESG,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,29.0,34.0,-5.0,64.0,0.35365853658536583,0.43037974683544306,-0.07672121025007722,0,0
esg global,33,ESG,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,30.0,27.0,3.0,29.0,0.36585365853658536,0.32926829268292684,0.036585365853658514,0,0
esg sustainability,31,ESG,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,31.0,33.0,-2.0,54.0,0.3780487804878049,0.4177215189873418,-0.0396727384995369,0,0
mba esg,31,ESG,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,32.0,31.0,1.0,37.0,0.3902439024390244,0.3924050632911392,-0.0021611608521148185,0,0
esg management,30,ESG,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,33.0,28.0,5.0,24.0,0.4024390243902439,0.32941176470588235,0.07302725968436158,0,0
esg paris,27,ESG,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,35.0,32.0,3.0,30.0,0.4268292682926829,0.4050632911392405,0.021765977153442417,0,0
esg data,26,ESG,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,36.0,38.0,-2.0,55.0,0.43902439024390244,0.4810126582278481,-0.04198826798394567,0,0
esg stock,24,ESG,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,39.0,45.0,-6.0,69.0,0.47560975609756095,0.569620253164557,-0.09401049706699605,0,0
esg rating,24,ESG,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,40.0,36.0,4.0,28.0,0.4878048780487805,0.45569620253164556,0.03210867551713492,0,0
esg uqam,23,ESG,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,45.0,47.0,-2.0,56.0,0.5487804878048781,0.5662650602409639,-0.01748457243608581,0,0
esg group,23,ESG,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,46.0,37.0,9.0,14.0,0.5609756097560976,0.46835443037974683,0.09262117937635078,0,0
sustainable finance eu,100,sustainable finance,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,3.0,3.0,0.0,45.0,0.036585365853658534,0.038461538461538464,-0.0018761726078799293,0,0
sustainable finance action plan,56,sustainable finance,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,14.0,11.0,3.0,31.0,0.17073170731707318,0.13924050632911392,0.03149120098795927,0,0
taxonomy,48,sustainable finance,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,15.0,23.0,-8.0,71.0,0.18292682926829268,0.2948717948717949,-0.1119449656035022,0,0
eu sustainable finance taxonomy,34,sustainable finance,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,28.0,49.0,-21.0,81.0,0.34146341463414637,0.620253164556962,-0.27878974992281563,0,0
eu sustainable finance action plan,25,sustainable finance,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,37.0,35.0,2.0,34.0,0.45121951219512196,0.44871794871794873,0.00250156347717323,0,0
regulation sustainable finance,25,sustainable finance,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,38.0,25.0,13.0,10.0,0.4634146341463415,0.31645569620253167,0.14695893794380982,0,0
sustainable finance jobs,24,sustainable finance,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,41.0,35.0,6.0,21.0,0.5,0.4430379746835443,0.05696202531645572,0,0
what is sustainable finance,23,sustainable finance,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,47.0,21.0,26.0,1.0,0.573170731707317,0.26582278481012656,0.30734794689719047,0,0
sustainable capital finance,22,sustainable finance,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,49.0,28.0,21.0,3.0,0.5975609756097561,0.35443037974683544,0.24313059586292063,0,0
sustainable finance geneva,15,sustainable finance,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,55.0,55.0,0.0,46.0,0.6707317073170732,0.6962025316455697,-0.025470824328496455,0,0
sustainable finance disclosure regulation,14,sustainable finance,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,56.0,47.0,9.0,15.0,0.6829268292682927,0.5949367088607594,0.08799012040753329,0,0
sustainable finance course,14,sustainable finance,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,57.0,39.0,18.0,4.0,0.6951219512195121,0.4936708860759494,0.20145106514356276,0,0
platform on sustainable finance,13,sustainable finance,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,58.0,63.0,-5.0,65.0,0.7073170731707317,0.7974683544303798,-0.09015128125964811,0,0
sustainable finance lab,11,sustainable finance,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,60.0,65.0,-5.0,66.0,0.7317073170731707,0.8227848101265823,-0.09107749305341162,0,0
swiss sustainable finance,10,sustainable finance,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,63.0,41.0,22.0,2.0,0.7682926829268293,0.5189873417721519,0.2493053411546774,0,0
eu action plan on sustainable finance,9,sustainable finance,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,65.0,67.0,-2.0,57.0,0.7926829268292683,0.8481012658227848,-0.05541833899351645,0,0
yahoo finance,8,sustainable finance,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,68.0,57.0,11.0,12.0,0.8292682926829268,0.7215189873417721,0.10774930534115468,0,0
international platform on sustainable finance,7,sustainable finance,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,70.0,59.0,11.0,13.0,0.8536585365853658,0.7468354430379747,0.10682309354739117,0,0
expert panel on sustainable finance,6,sustainable finance,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,72.0,66.0,6.0,22.0,0.8780487804878049,0.8461538461538461,0.031894934333958735,0,0
sustainable finance beirat,4,sustainable finance,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,75.0,61.0,14.0,8.0,0.9146341463414634,0.7721518987341772,0.14248224760728623,0,0
technical expert group on sustainable finance,4,sustainable finance,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,76.0,60.0,16.0,6.0,0.926829268292683,0.7692307692307693,0.1575984990619137,0,0
sustainable agro-commercial finance ltd,3,sustainable finance,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,79.0,71.0,8.0,17.0,0.9634146341463414,0.8987341772151899,0.06468045693115154,0,0
hleg sustainable finance,3,sustainable finance,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,80.0,68.0,12.0,11.0,0.975609756097561,0.8717948717948718,0.10381488430268915,0,0
tcfd,2,sustainable finance,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,81.0,66.0,15.0,7.0,0.9878048780487805,0.8354430379746836,0.15236184007409692,0,0
socially responsible investment,100,responsible investment,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,4.0,4.0,0.0,47.0,0.04878048780487805,0.05063291139240506,-0.001852423587527012,0,0
principles for responsible investment,79,responsible investment,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,8.0,13.0,-5.0,67.0,0.0975609756097561,0.16455696202531644,-0.06699598641556034,0,0
what is responsible investment,66,responsible investment,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,12.0,0.0,0.0,0.0,0.14634146341463414,0.0,0.0,1,0
social responsible investment,37,responsible investment,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,24.0,30.0,-6.0,70.0,0.2926829268292683,0.379746835443038,-0.08706390861376972,0,0
pri,29,responsible investment,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,34.0,51.0,-17.0,80.0,0.4146341463414634,0.6455696202531646,-0.23093547391170116,0,0
socially responsible investment funds,24,responsible investment,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,42.0,56.0,-14.0,78.0,0.5121951219512195,0.7088607594936709,-0.19666563754245137,0,0
sri,24,responsible investment,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,43.0,52.0,-9.0,73.0,0.524390243902439,0.6666666666666666,-0.14227642276422758,0,0
principles of responsible investment,23,responsible investment,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,48.0,60.0,-12.0,77.0,0.5853658536585366,0.759493670886076,-0.17412781722753945,0,0
responsible investment association,22,responsible investment,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,50.0,53.0,-3.0,61.0,0.6097560975609756,0.6708860759493671,-0.061129978388391515,0,0
socially responsible investing,19,responsible investment,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,51.0,42.0,9.0,16.0,0.6219512195121951,0.5316455696202531,0.09030564989194201,0,0
socially responsible investment fund,17,responsible investment,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,52.0,54.0,-2.0,58.0,0.6341463414634146,0.6835443037974683,-0.04939796233405369,0,0
un principles for responsible investment,16,responsible investment,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,53.0,58.0,-5.0,68.0,0.6463414634146342,0.7341772151898734,-0.08783575177523928,0,0
responsible investment policy,16,responsible investment,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,54.0,40.0,14.0,9.0,0.6585365853658537,0.5063291139240507,0.15220747144180302,0,0
pri principles for responsible investment,13,responsible investment,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,59.0,69.0,-10.0,75.0,0.7195121951219512,0.8734177215189873,-0.15390552639703614,0,0
responsible investment strategies,11,responsible investment,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,61.0,70.0,-9.0,74.0,0.7439024390243902,0.8860759493670886,-0.14217351034269832,0,0
united nations principles for responsible investment,10,responsible investment,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,64.0,72.0,-8.0,72.0,0.7804878048780488,0.9113924050632911,-0.1309046001852423,0,0
socially responsible investment companies,8,responsible investment,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,69.0,68.0,1.0,38.0,0.8414634146341463,0.8607594936708861,-0.0192960790367398,0,0
socially responsible investment definition,7,responsible investment,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,71.0,71.0,0.0,48.0,0.8658536585365854,0.8987341772151899,-0.03288051867860453,0,0
responsible investment association australasia,6,responsible investment,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,73.0,77.0,-4.0,62.0,0.8902439024390244,0.9746835443037974,-0.08443964186477304,0,0
socially responsible investment firms,6,responsible investment,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,74.0,75.0,-1.0,51.0,0.9024390243902439,0.9493670886075949,-0.04692806421735096,0,0
socially responsible investment advisors,4,responsible investment,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,77.0,79.0,-2.0,59.0,0.9390243902439024,1.0,-0.060975609756097615,0,0
socially responsible investment portfolio,4,responsible investment,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,78.0,76.0,2.0,35.0,0.9512195121951219,0.9620253164556962,-0.010805804260574314,0,0
environmentally responsible investment,2,responsible investment,top,global,2021-03-20 09:22:44.964576,2021-03-20,14,82.0,75.0,7.0,18.0,1.0,0.9615384615384616,0.038461538461538436,0,0
sustainable investment funds,100,sustainable investment,top,global,2021-03-21 20:16:22.563302,2021-03-21,15,1.0,6.0,-5.0,61.0,0.012658227848101266,0.07317073170731707,-0.060512503859215805,0,0
sustainable responsible investment,100,sustainable investment,top,global,2021-03-21 20:16:22.563302,2021-03-21,15,2.0,5.0,-3.0,52.0,0.02531645569620253,0.06097560975609756,-0.03565915405989503,0,0
esg sustainable investment,86,sustainable investment,top,global,2021-03-21 20:16:22.563302,2021-03-21,15,7.0,9.0,-2.0,48.0,0.08860759493670886,0.10975609756097561,-0.02114850262426675,0,0
global sustainable investment alliance,66,sustainable investment,top,global,2021-03-21 20:16:22.563302,2021-03-21,15,10.0,22.0,-12.0,72.0,0.12658227848101267,0.2682926829268293,-0.14171040444581662,0,0
sustainable and responsible investment,49,sustainable investment,top,global,2021-03-21 20:16:22.563302,2021-03-21,15,15.0,16.0,-1.0,45.0,0.189873417721519,0.1951219512195122,-0.005248533497993202,0,0
sustainable investment forum,45,sustainable investment,top,global,2021-03-21 20:16:22.563302,2021-03-21,15,17.0,16.0,1.0,28.0,0.21518987341772153,0.20253164556962025,0.012658227848101278,0,0
global sustainable investment review,40,sustainable investment,top,global,2021-03-21 20:16:22.563302,2021-03-21,15,20.0,26.0,-6.0,65.0,0.25316455696202533,0.3170731707317073,-0.06390861376968199,0,0
sustainable investment strategies,17,sustainable investment,top,global,2021-03-21 20:16:22.563302,2021-03-21,15,56.0,69.0,-13.0,73.0,0.7088607594936709,0.8117647058823529,-0.10290394638868205,0,0
best sustainable investment funds,14,sustainable investment,top,global,2021-03-21 20:16:22.563302,2021-03-21,15,59.0,66.0,-7.0,67.0,0.7468354430379747,0.8048780487804879,-0.05804260574251319,0,0
esg investing,100,ESG,top,global,2021-03-21 20:16:22.571303,2021-03-21,15,3.0,2.0,1.0,29.0,0.0379746835443038,0.024390243902439025,0.013584439641864773,0,0
esg fund,87,ESG,top,global,2021-03-21 20:16:22.571303,2021-03-21,15,6.0,10.0,-4.0,55.0,0.0759493670886076,0.12195121951219512,-0.04600185242358752,0,0
msci,70,ESG,top,global,2021-03-21 20:16:22.571303,2021-03-21,15,9.0,13.0,-4.0,56.0,0.11392405063291139,0.15853658536585366,-0.04461253473294227,0,0
msci esg,66,ESG,top,global,2021-03-21 20:16:22.571303,2021-03-21,15,11.0,10.0,1.0,30.0,0.13924050632911392,0.12658227848101267,0.01265822784810125,0,0
esg funds,52,ESG,top,global,2021-03-21 20:16:22.571303,2021-03-21,15,14.0,17.0,-3.0,53.0,0.17721518987341772,0.2073170731707317,-0.030101883297313975,0,0
esg etf,47,ESG,top,global,2021-03-21 20:16:22.571303,2021-03-21,15,16.0,20.0,-4.0,57.0,0.20253164556962025,0.24390243902439024,-0.04137079345476999,0,0
what is esg,45,ESG,top,global,2021-03-21 20:16:22.571303,2021-03-21,15,18.0,19.0,-1.0,46.0,0.22784810126582278,0.23170731707317074,-0.0038592158073479654,0,0
esg index,42,ESG,top,global,2021-03-21 20:16:22.571303,2021-03-21,15,19.0,21.0,-2.0,49.0,0.24050632911392406,0.25609756097560976,-0.015591231861685706,0,0
esg meaning,40,ESG,top,global,2021-03-21 20:16:22.571303,2021-03-21,15,21.0,25.0,-4.0,58.0,0.26582278481012656,0.3048780487804878,-0.03905526397036124,0,0
esg investment,39,ESG,top,global,2021-03-21 20:16:22.571303,2021-03-21,15,23.0,23.0,0.0,36.0,0.2911392405063291,0.2804878048780488,0.010651435628280304,0,0
esg finance,35,ESG,top,global,2021-03-21 20:16:22.571303,2021-03-21,15,27.0,27.0,0.0,37.0,0.34177215189873417,0.32926829268292684,0.012503859215807323,0,0
mba esg,35,ESG,top,global,2021-03-21 20:16:22.571303,2021-03-21,15,28.0,32.0,-4.0,59.0,0.35443037974683544,0.3902439024390244,-0.03581352269218896,0,0
esg sustainability,32,ESG,top,global,2021-03-21 20:16:22.571303,2021-03-21,15,31.0,31.0,0.0,38.0,0.3924050632911392,0.3780487804878049,0.014356282803334341,0,0
esg report,31,ESG,top,global,2021-03-21 20:16:22.571303,2021-03-21,15,32.0,29.0,3.0,20.0,0.4050632911392405,0.35365853658536583,0.051404754553874665,0,0
esg paris,31,ESG,top,global,2021-03-21 20:16:22.571303,2021-03-21,15,33.0,35.0,-2.0,50.0,0.4177215189873418,0.4268292682926829,-0.00910774930534114,0,0
esg group,26,ESG,top,global,2021-03-21 20:16:22.571303,2021-03-21,15,38.0,46.0,-8.0,68.0,0.4810126582278481,0.5609756097560976,-0.0799629515282495,0,0
esg stock,24,ESG,top,global,2021-03-21 20:16:22.571303,2021-03-21,15,40.0,39.0,1.0,31.0,0.5063291139240507,0.47560975609756095,0.030719357826489713,0,0
esg rating,24,ESG,top,global,2021-03-21 20:16:22.571303,2021-03-21,15,41.0,40.0,1.0,32.0,0.5189873417721519,0.4878048780487805,0.031182463723371412,0,0
esg data,23,ESG,top,global,2021-03-21 20:16:22.571303,2021-03-21,15,42.0,36.0,6.0,14.0,0.5316455696202531,0.43902439024390244,0.09262117937635067,0,0
scheideanstalt esg,23,ESG,top,global,2021-03-21 20:16:22.571303,2021-03-21,15,43.0,43.0,0.0,39.0,0.5443037974683544,0.5512820512820513,-0.0069782538136968775,0,0
esg companies,23,ESG,top,global,2021-03-21 20:16:22.571303,2021-03-21,15,44.0,50.0,-6.0,66.0,0.5569620253164557,0.6329113924050633,-0.07594936708860767,0,0
esg uqam,23,ESG,top,global,2021-03-21 20:16:22.571303,2021-03-21,15,45.0,45.0,0.0,40.0,0.569620253164557,0.5487804878048781,0.020839765359678908,0,0
eu sustainable finance,100,sustainable finance,top,global,2021-03-21 20:16:22.577323,2021-03-21,15,4.0,3.0,1.0,33.0,0.05063291139240506,0.0379746835443038,0.012658227848101264,0,0
action plan sustainable finance,64,sustainable finance,top,global,2021-03-21 20:16:22.577323,2021-03-21,15,13.0,13.0,0.0,41.0,0.16455696202531644,0.16666666666666666,-0.002109704641350213,0,0
sustainable capital finance,40,sustainable finance,top,global,2021-03-21 20:16:22.577323,2021-03-21,15,22.0,49.0,-27.0,79.0,0.27848101265822783,0.5975609756097561,-0.31907996295152824,0,0
sustainable finance jobs,37,sustainable finance,top,global,2021-03-21 20:16:22.577323,2021-03-21,15,24.0,41.0,-17.0,76.0,0.3037974683544304,0.5,-0.1962025316455696,0,0
regulation sustainable finance,36,sustainable finance,top,global,2021-03-21 20:16:22.577323,2021-03-21,15,25.0,38.0,-13.0,74.0,0.31645569620253167,0.4634146341463415,-0.14695893794380982,0,0
sustainable finance taxonomy,36,sustainable finance,top,global,2021-03-21 20:16:22.577323,2021-03-21,15,26.0,15.0,11.0,9.0,0.3291139240506329,0.189873417721519,0.1392405063291139,0,0
taxonomy,35,sustainable finance,top,global,2021-03-21 20:16:22.577323,2021-03-21,15,29.0,15.0,14.0,5.0,0.3670886075949367,0.18292682926829268,0.18416177832664404,0,0
eu sustainable finance action plan,28,sustainable finance,top,global,2021-03-21 20:16:22.577323,2021-03-21,15,35.0,37.0,-2.0,51.0,0.4430379746835443,0.45121951219512196,-0.008181537511577686,0,0
what is sustainable finance,26,sustainable finance,top,global,2021-03-21 20:16:22.577323,2021-03-21,15,39.0,47.0,-8.0,69.0,0.4936708860759494,0.573170731707317,-0.07949984563136764,0,0
sustainable development goals,22,sustainable finance,top,global,2021-03-21 20:16:22.577323,2021-03-21,15,46.0,18.0,28.0,2.0,0.5822784810126582,0.21951219512195122,0.36276628589070703,0,0
yahoo finance,22,sustainable finance,top,global,2021-03-21 20:16:22.577323,2021-03-21,15,47.0,68.0,-21.0,77.0,0.5949367088607594,0.8292682926829268,-0.23433158382216734,0,0
